CHEMBL4282998; 0.820; CN([C@H]1CN(CC11CC1)S(=O)(=O)C1=CC=C(C=C1)C#N)C1=C2C=CNC2=NC=N1
CHEMBL3685319; 0.820; N#CC1=CC=C(C=C1)C1=CC2=C(NC3CCCNC3)N=CN=C2C=C1
CHEMBL3717493; 0.819; NC(=O)C1=CC2=C(NC3=C2C(=NC(N)=N3)N2CCCCC2)C=C1
CHEMBL3652335; 0.818; CN([C@H]1CC[C@H](CS(=O)(=O)N2CCC[C@@H](C2)C#N)CC1)C1=C2C=CNC2=NC=N1
CHEMBL4206481; 0.816; CN1C=C(NC2=NC(N[C@@H]3CCN(C3)C(=O)C=C)=C3C(Cl)=CNC3=N2)C=N1
CHEMBL3716812; 0.814; CC1=NC2=C(C3=C(N2)C=CC(=C3)C(N)=O)C(=N1)N1CCCCC1
CHEMBL3393349; 0.812; CN1CCN(CC1)C1=C2C(NC=C2C2=CC=CC(=C2)C#N)=NC=N1
CHEMBL3356423; 0.810; C[C@@H]1CN(CC[C@@H]1C(=O)NC1=CC=CC(OC(=O)N(C)C)=C1)C1=C2C(C)=CNC2=NC=N1
CHEMBL3652332; 0.810; C[C@H]1CCCN(C1)S(=O)(=O)C[C@H]1CC[C@@H](CC1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL3718879; 0.810; CC1=NC2=C(C3=C(N2)C=CC(O)=C3)C(=N1)N1CCCC1
CHEMBL4225947; 0.809; CC(C)S(=O)(=O)N1CC[C@H](C1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL2420911; 0.808; C1CNCC2(C1)CCN(CC2)C1=C2NC=NC2=NC=N1
CHEMBL3718020; 0.807; COC(=O)C1=CC2=C(NC3=C2C(=NC(N)=N3)N2CCCCC2)C=C1
CHEMBL4082035; 0.807; CN([C@@H]1C[C@@H](C1)NS(=O)(=O)NCCCC#N)C1=C2C=CNC2=NC=N1
CHEMBL4289789; 0.805; CN([C@H]1CN(CC11CC1)S(=O)(=O)C1=CC=CC(F)=C1)C1=C2C=CNC2=NC=N1
CHEMBL4638180; 0.804; ONC(=O)C[C@@H](CC1CCCC1)C(=O)N1CC2(CC2)C[C@H]1C(=O)NC1=CC=NC=N1
CHEMBL4545883; 0.802; CC1CCCCN1CC(C)(C)NC1=NC(=NC2=CN=CC=C12)C1=CC=NC=C1
CHEMBL3356063; 0.800; COC1=CC=CC(NC(=O)N2CCN(C[C@@H]2C)C2=C3C(C)=CNC3=NC=N2)=C1
CHEMBL4287327; 0.799; CN([C@H]1CN(CC11CC1)S(=O)(=O)C1=CC2=CC=CC=C2C=C1)C1=C2C=CNC2=NC=N1
CHEMBL3652379; 0.798; CN([C@H]1CC[C@H](CS(=O)(=O)N2CCC[C@H]2CN2CCCC2)CC1)C1=C2C=CNC2=NC=N1
CHEMBL3715062; 0.798; CCCN(CCC)C1=NC=NC2=C1C1=C(N2)C=CC(=C1)C(N)=O
CHEMBL3717128; 0.797; NC1=NC2=C(C3=C(N2)C=CC(O)=C3)C(NC2CCCC2)=N1
CHEMBL4293578; 0.797; CN([C@H]1CN(CC11CC1)S(=O)(=O)C1=CC=CC(=C1)C#N)C1=C2C=CNC2=NC=N1
CHEMBL3652376; 0.797; CCN1CCN(C[C@H]2CCN(C2)S(=O)(=O)C[C@H]2CC[C@@H](CC2)N(C)C2=C3C=CNC3=NC=N2)C(=O)C1=O
CHEMBL407718; 0.796; FC1=CC=C2N(CC3(CCNCC3)C2=C1)C1=C2C=CNC2=NC=N1
CHEMBL3356419; 0.795; CN(C)C(=O)OC1=CC(NC(=O)N2CCN(CC2C(C)(C)C)C2=C3C(C)=CNC3=NC=N2)=CC=C1
CHEMBL4278452; 0.795; CN([C@H]1CN(CC11CC1)S(=O)(=O)C1=CC=C(F)C=C1)C1=C2C=CNC2=NC=N1
CHEMBL3716642; 0.794; CN(C1CCCCC1)C1=NC(N)=NC2=C1C1=C(N2)C=CC(O)=C1
CHEMBL2314771; 0.794; CC1=CC2=C(N=C(N)N=C2N1)N1CCNCC1
CHEMBL3356422; 0.793; C[C@H]1CN(CC[C@@H]1C(=O)NC1=CC=CC(OC(=O)N(C)C)=C1)C1=C2C(C)=CNC2=NC=N1
CHEMBL3652316; 0.793; CCC1(CCN(CC1)S(=O)(=O)C[C@H]1CC[C@@H](CC1)N(C)C1=C2C=CNC2=NC=N1)C(N)=O
CHEMBL4100048; 0.789; CCS(=O)(=O)C[C@H]1C[C@H](C1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL3717224; 0.788; CC(C)(C)OC(=O)NCCNC1=NC=NC2=C1C1=C(N2)C=CC(=C1)C(N)=O
CHEMBL3717143; 0.788; NC1=NC2=C(C3=C(N2)C=CC(O)=C3)C(=N1)N1CCC2CCCCC2C1
CHEMBL4100431; 0.788; CN([C@@H]1C[C@@H](C1)NS(C)(=O)=O)C1=C2C=CNC2=NC=N1
CHEMBL3716098; 0.786; CC(C)(C)OC(=O)N1CCC(CC1)NC1=NC=NC2=C1C1=C(N2)C=CC(O)=C1
CHEMBL3715766; 0.783; COC(=O)C1=CC2=C(NC3=C2C(=NC(C)=N3)N2CCCCC2)C=C1
CHEMBL258837; 0.783; N#CC1=CNC2=NC=NC(N3CC4(CCNCC4)C4=CC=CC=C34)=C12
CHEMBL1916501; 0.780; CN1CCCN(CC1)C1=CC(NCC(C)(C)C)=NC=N1
CHEMBL3658862; 0.780; CN([C@@H]1C[C@H](CS(=O)(=O)CCC2CC2)C1)C1=C2C=CNC2=NC=N1
CHEMBL4227368; 0.780; CN([C@@H]1CCN(C1)S(=O)(=O)C1=CC=C(C=C1)C#N)C1=C2C=CNC2=NC=N1
CHEMBL4283964; 0.778; COC1=CC=C(C=C1)S(=O)(=O)N1C[C@H](N(C)C2=C3C=CNC3=NC=N2)C2(CC2)C1
CHEMBL3658865; 0.778; CN([C@@H]1C[C@H](CS(=O)(=O)[C@@H]2CC[C@H](C2)C#N)C1)C1=C2C=CNC2=NC=N1
CHEMBL4635104; 0.778; C[C@@H]1[C@@H]2CN(C[C@]12NC(=O)[C@H]1CC1(F)F)C1=NC(NC2=CN(C)N=C2)=NC=C1F
CHEMBL571280; 0.777; CC1=CNC2=NC=NC(N3CCN(CC3)C(=O)NC3=CC=CC(Br)=C3)=C12
CHEMBL4063642; 0.777; CN(C1CC1)S(=O)(=O)N[C@H]1C[C@H](C1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL3652308; 0.776; CN([C@H]1CC[C@H](CS(=O)(=O)N2CC[C@@H](CC#N)C2)CC1)C1=C2C=CNC2=NC=N1
CHEMBL4227047; 0.775; CCS(=O)(=O)N1CC[C@H](C1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL4284912; 0.774; CN([C@H]1CN(CC11CC1)S(=O)(=O)C1=CC(C)=CC=C1)C1=C2C=CNC2=NC=N1
CHEMBL4634433; 0.774; C[C@@H]1[C@@H]2CN(C[C@]12NC(=O)[C@@H]1C[C@H]1C#N)C1=NC(NC2=CN(C)N=C2)=NC=C1F
CHEMBL4635625; 0.773; C[C@@H]1[C@@H]2CN(C[C@]12NC(=O)[C@@H]1CC1(F)F)C1=NC(NC2=CN(C)N=C2)=NC=C1F
CHEMBL3665194; 0.773; CSC1=NC=C(C(N[C@H]2CCCN(C2)C(=O)CC#N)=N1)C1=CN=C2NC=CC2=N1
CHEMBL4648631; 0.773; C[C@@H]1[C@@H]2CN(C[C@]12NC(=O)[C@H]1C[C@@H]1C#N)C1=NC(NC2=CN(C)N=C2)=NC=C1F
CHEMBL4078655; 0.772; CN([C@@H]1C[C@@H](C1)NS(=O)(=O)NC1CC1)C1=C2C=CNC2=NC=N1
CHEMBL3652323; 0.772; CC1CCN(CC1)S(=O)(=O)C[C@H]1CC[C@@H](CC1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL4448573; 0.772; O=C(NC1=CC=CC(=C1)C1CCCN(C1)C1=C2C=CNC2=NC=N1)C1=CC=CC=C1
CHEMBL4075575; 0.771; CN([C@@H]1C[C@H](CS(=O)(=O)C2CC2)C1)C1=C2C=CNC2=NC=N1
CHEMBL3658864; 0.771; CN([C@@H]1C[C@H](CS(=O)(=O)[C@H]2CC[C@@H](C2)C#N)C1)C1=C2C=CNC2=NC=N1
CHEMBL3718936; 0.769; NC1=NC2=C(C3=C(N2)C=CC(O)=C3)C(NC2CCCCC2)=N1
CHEMBL571715; 0.769; CC1=CNC2=NC=NC(N3CCN(CC3)C(=O)NC3=CC(C)=CC=C3)=C12
CHEMBL3717892; 0.767; COC1=CC2=C(C=C1OC)C1=C(N2)N=C(N)N=C1N1CCCCC1
CHEMBL82197; 0.766; CC1=C(C)C2=C(NCCN3CCNC3=O)N=C(N=C2N1)C1=CC=CC=C1
CHEMBL4281921; 0.765; CN([C@H]1CN(CC11CC1)S(=O)(=O)C1=CC=CC=C1F)C1=C2C=CNC2=NC=N1
CHEMBL3718705; 0.764; NC1=NC2=C(C3=C(N2)C=CC(O)=C3)C(=N1)N1CCCC1
CHEMBL3652357; 0.762; C[C@H]1CCCN1S(=O)(=O)C[C@H]1CC[C@@H](CC1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL4226780; 0.762; CCCS(=O)(=O)N1CC[C@H](C1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL3658863; 0.762; CN([C@@H]1C[C@H](CS(=O)(=O)CC2CC(F)(F)C2)C1)C1=C2C=CNC2=NC=N1
CHEMBL4167162; 0.762; ClC1=CC=C(NC2=C3C=C(NC(=O)CN4CCCC4)C=CC3=NC=N2)C=C1
CHEMBL4286370; 0.762; CN([C@H]1CN(CC11CC1)S(=O)(=O)C1=CC=CC=C1C#N)C1=C2C=CNC2=NC=N1
CHEMBL3718041; 0.762; CC(C)N(C)C1=NC=NC2=C1C1=C(N2)C=CC(O)=C1
CHEMBL4649816; 0.762; O=C1C[C@@H](CN1CC1=CC=CC=C1)NC1=C2NC=NC2=NC=N1
CHEMBL3652279; 0.761; CN([C@H]1CC[C@H](CS(=O)(=O)N2CCCC(C2)C(C)=O)CC1)C1=C2C=CNC2=NC=N1
CHEMBL3655097; 0.760; CN([C@@H]1C[C@@H](C1)NS(=O)(=O)NCC1CC1)C1=C2C=CNC2=NC=N1
CHEMBL3658859; 0.760; CN([C@@H]1C[C@H](CS(=O)(=O)N2CC[C@@H](C2)C#N)C1)C1=C2C=CNC2=NC=N1
CHEMBL3804845; 0.759; CN1C(=O)N(CC(C)(C)C)C2=CC=C(N=C12)N1CC2CCC1CN2C1=NC=CC=N1
CHEMBL3685321; 0.759; NC(=O)C1=CC(=CC2=C(N[C@H]3CCCNC3)N=CN=C12)C1=CC=CC=C1
CHEMBL259163; 0.759; CC1=CNC2=NC=NC(N3CC4(CCNCC4)C4=CC=CC=C34)=C12
CHEMBL3652397; 0.758; CN([C@H]1CC[C@H](CS(=O)(=O)N2CCCC3(CNC(=O)C3)C2)CC1)C1=C2C=CNC2=NC=N1
CHEMBL4104105; 0.758; CN([C@@H]1C[C@H](CS(=O)(=O)N2CCCC2)C1)C1=C2C=CNC2=NC=N1
CHEMBL4071850; 0.756; CCNS(=O)(=O)N[C@H]1C[C@H](C1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL449964; 0.756; ClC1=CC=C2N(CC3(CCNCC3)C2=C1)C1=C2C=CNC2=NC=N1
CHEMBL4577152; 0.756; O=C(NC1=CC=CC=C1)NC1=CC=CC(=C1)C1CCCN(C1)C1=C2C=CNC2=NC=N1
CHEMBL3806226; 0.755; CN1C(=O)N(CC(C)(C)C)C2=CC=C(N=C12)N1CC2CCC1CN2
CHEMBL4290189; 0.753; CN([C@H]1CN(CC11CC1)S(=O)(=O)C1=CC=CC=C1[N+]([O-])=O)C1=C2C=CNC2=NC=N1
CHEMBL4060699; 0.752; N#CC1=CC2=C(N[C@H]3CC[C@@H](CC3)N3CCC3)N=CN=C2C=C1
CHEMBL4090590; 0.751; CCCS(=O)(=O)C[C@H]1C[C@H](C1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL4226840; 0.750; CN([C@@H]1CCN(C1)S(=O)(=O)C1=CC=CC(=C1)C#N)C1=C2C=CNC2=NC=N1
CHEMBL570116; 0.749; C[C@H]1CN(CCN1C(=O)NC1=CC=CC(OC(=O)N(C)C)=C1)C1=C2C(C)=CNC2=NC=N1
CHEMBL3658860; 0.748; CCCCS(=O)(=O)C[C@H]1C[C@H](C1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL4087971; 0.748; CN1CCN(CC1)[C@H]1CC[C@@H](CC1)NC1=NC=NC2=CC=C(C=C12)C#N
CHEMBL3718826; 0.746; NC1=NC2=C(C3=C(N2)C=CC(O)=C3)C(=N1)N1CCNCC1
CHEMBL3658861; 0.745; CCCS(=O)(=O)C[C@H]1C[C@@H](C1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL4463861; 0.743; O=C(CC1CCN(C1)C#N)NC1CN(C1)C1=CC=CC=N1
CHEMBL3658858; 0.741; CN([C@@H]1C[C@H](CS(=O)(=O)N2CC[C@H](C2)C#N)C1)C1=C2C=CNC2=NC=N1
CHEMBL1916497; 0.738; CN1CC[C@@H](C1)NC1=CC(NCCC(C)(C)C)=NC=N1
CHEMBL3655096; 0.737; CN([C@@H]1C[C@@H](C1)NS(=O)(=O)C1CN(C1)C1CC1)C1=C2C=CNC2=NC=N1
CHEMBL3658856; 0.736; CN([C@@H]1C[C@H](CS(=O)(=O)N2CCC(F)(F)CC2)C1)C1=C2C=CNC2=NC=N1
CHEMBL1770997; 0.735; NC1=NC(=CC(=N1)N1CC2CCCNC2C1)N1CCCC1
CHEMBL4166069; 0.735; BrC1=CC(NC2=C3C=C(NC(=O)CN4CCCCC4)C=CC3=NC=N2)=CC=C1
CHEMBL3652382; 0.734; CN([C@H]1CC[C@H](CS(=O)(=O)N2CC(F)C2)CC1)C1=C2C=CNC2=NC=N1
CHEMBL3655083; 0.734; CN([C@@H]1C[C@@H](C1)NS(=O)(=O)[C@H]1C[C@H](CC#N)C1)C1=C2C=CNC2=NC=N1
CHEMBL4552458; 0.734; O=C(NC1=CC=CC=C1)NC1=CC=CC(=C1)[C@@H]1CCCN(C1)C1=C2C=CNC2=NC=N1
CHEMBL411515; 0.732; ClC1=CNC2=NC=NC(N3CC4(CCNCC4)C4=CC=CC=C34)=C12
CHEMBL2420909; 0.732; C1CCC2(CCN(CC2)C2=C3NC=NC3=NC=N2)NC1
CHEMBL4454171; 0.732; C(NC1=C2N=CC=NC2=CC(=N1)N1CCNCC1)[C@H]1CCCNC1
CHEMBL4539015; 0.731; NC1=NC=CC(=N1)N1CC(C1)N1CCCC1
CHEMBL3652283; 0.730; CN([C@H]1CC[C@H](CS(=O)(=O)N2CCCC(F)C2)CC1)C1=C2C=CNC2=NC=N1
CHEMBL3718605; 0.730; CCN(CC)C1=NC(C)=NC2=C1C1=C(N2)C=CC(O)=C1
CHEMBL572371; 0.729; CC1CN(CCN1\\C(NC1=CC=CC(Br)=C1)=N\\C#N)C1=C2C=CNC2=NC=N1
CHEMBL3718883; 0.728; NC1=NC2=C(C3=C(N2)C=CC(O)=C3)C(NC2CCCCCC2)=N1
CHEMBL4226435; 0.728; CN([C@@H]1CCN(C1)S(=O)(=O)C1=CC=CC=C1)C1=C2C=CNC2=NC=N1
CHEMBL3652380; 0.727; CN([C@H]1CC[C@H](CS(=O)(=O)N2CCC2)CC1)C1=C2C=CNC2=NC=N1
CHEMBL192165; 0.727; O=C([C@@H]1C[C@H](CN1)NC1=CC=C(C=N1)C#N)N1CCC[C@H]1C#N
CHEMBL4059675; 0.724; N#CC1=CC2=C(N[C@H]3CC[C@@H](CC3)N3CCCC3)N=CN=C2C=C1
CHEMBL4226000; 0.723; CCN([C@@H]1CCN(C1)S(=O)(=O)C1=CC=CC(=C1)C#N)C1=C2C=CNC2=NC=N1
CHEMBL568706; 0.723; COC1=CC=CC(NC(=O)N2CCN(CC2)C2=C3C(C)=CNC3=NC=N2)=C1
CHEMBL3670600; 0.722; FC1=CC=C(N2N=CC=N2)C(=C1)C(=O)N1CC[C@H]2CN([C@H]2C1)C1=CC(NC2CC2)=NC=N1
CHEMBL3655084; 0.721; CN([C@@H]1C[C@@H](C1)NS(=O)(=O)[C@@H]1C[C@H](CC#N)C1)C1=C2C=CNC2=NC=N1
CHEMBL570831; 0.721; CC(C)[C@H]1CN(CCN1\\C(NC1=CC=CC(Br)=C1)=N\\C#N)C1=C2C(C)=CNC2=NC=N1
CHEMBL4068319; 0.719; CN([C@@H]1C[C@@H](C1)NS(=O)(=O)CC1CCC1)C1=C2C=CNC2=NC=N1
CHEMBL3393341; 0.718; C[C@H]1CCCN(C1)C1=C2C(NC=C2C2=CC=CC(=C2)C#N)=NC=N1
CHEMBL3393342; 0.718; C[C@@H]1CCCN(C1)C1=C2C(NC=C2C2=CC=CC(=C2)C#N)=NC=N1
CHEMBL3655095; 0.718; CN([C@@H]1C[C@@H](C1)NS(=O)(=O)CC1CC1)C1=C2C=CNC2=NC=N1
CHEMBL3215661; 0.717; CCN1CCCC(C1)NC1=NC(NC2=CC(Cl)=CC(Cl)=C2)=NC2=CC=C(Cl)C=C12
CHEMBL4229118; 0.717; CN([C@@H]1CCN(C1)S(=O)(=O)C1=CC2=CC=CC=C2C=C1)C1=C2C=CNC2=NC=N1
CHEMBL297702; 0.717; CC1(C)CC(=O)N(CCCCN2CCN(CC2)C2=NC3=CC=CC=C3C=C2)C(=O)C1
CHEMBL4468002; 0.717; O=C(NC1=CC=CN=C1)NC1=CC=CC(=C1)C1CCCN(C1)C1=C2C=CNC2=NC=N1
CHEMBL4445919; 0.716; O=C(NC1=CC=CC(=C1)C1CCCN(C1)C1=C2C=CNC2=NC=N1)NC1=CC=CC=C1N1CCCCC1
CHEMBL4227802; 0.715; CN([C@@H]1CCN(C1)S(=O)(=O)C1=CC=C(C)C=C1)C1=C2C=CNC2=NC=N1
CHEMBL4208687; 0.713; C(N1CCC(C1)NC1=NC=CC(=N1)N1CCCCCC1)C1=CC=CC=C1
CHEMBL78377; 0.713; CC1=C(C)C2=C(NCCCN3CCCC3=O)N=C(N=C2N1)C1=CC=CC=C1
CHEMBL4546811; 0.713; C1CC(CN(C1)C1=C2C=CNC2=NC=N1)C1=CC=CC(NC2=NC3=CC=CC=C3N2)=C1
CHEMBL4096446; 0.712; FC1CCN(CC1)[C@H]1CC[C@@H](CC1)NC1=C2C=C(C=CC2=NC=N1)C#N
CHEMBL3426183; 0.712; C1CNCC(C1)NC1=NC=NC2=CC=C(C=C12)C1=CN=CS1
CHEMBL4225016; 0.712; CN([C@@H]1CCN(C1)S(=O)(=O)C1=CC=CC(=C1)[N+]([O-])=O)C1=C2C=CNC2=NC=N1
CHEMBL3652341; 0.712; CN([C@H]1CC[C@H](CS(=O)(=O)N2CC[C@H](F)C2)CC1)C1=C2C=CNC2=NC=N1
CHEMBL4460419; 0.711; O=C(NC1=CC=CC(=C1)C1CCCN(C1)C1=C2C=CNC2=NC=N1)NC1=CC=CC=N1
CHEMBL3356426; 0.711; CN(C)C(=O)OC1=CC(NC(=O)C2(CC=C)CCN(CC2)C2=C3C(C)=CNC3=NC=N2)=CC=C1
CHEMBL2314501; 0.710; CN1CCCN(CC1)C1=C2C=C(NC2=NC(N)=N1)C1=CC=CC=C1
CHEMBL3655087; 0.709; CN([C@@H]1C[C@@H](C1)NS(=O)(=O)[C@H]1C[C@@](C)(CC#N)C1)C1=C2C=CNC2=NC=N1
CHEMBL4067851; 0.709; NC1=NC(N2CCC(CC2)S(N)(=O)=O)=C2C(NC=C2C#N)=N1
CHEMBL4089286; 0.708; CCNS(=O)(=O)C[C@H]1C[C@H](C1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL585734; 0.707; CC(C)NC(=O)C1=CC(N\\C(=N/C#N)N2CCN(C[C@@H]2C)C2=C3C(C)=CNC3=NC=N2)=CC=C1
CHEMBL4558071; 0.707; FC1=CC=C(NC(=O)NC2=CC=CC(=C2)C2CCCN(C2)C2=C3C=CNC3=NC=N2)C=C1
CHEMBL284092; 0.707; CC1(C)CC(=O)N(CCCCN2CCN(CC2)C2=NC=CC=N2)C(=O)C1
CHEMBL4226257; 0.707; CN([C@@H]1CCN(C1)S(=O)(=O)C1=CC=CC(F)=C1)C1=C2C=CNC2=NC=N1
CHEMBL506969; 0.705; CN1CCN(CC1)C1=NC=NC2=CC=CC=C12
CHEMBL3655093; 0.705; CN([C@@H]1C[C@@H](C1)NS(=O)(=O)CC1CC(F)(F)C1)C1=C2C=CNC2=NC=N1
CHEMBL2425735; 0.704; BrC1=CC(NC2=C3C=C(NC(=O)CCCN4CCCCC4)C=CC3=NC=N2)=CC=C1
CHEMBL4099048; 0.702; CN([C@@H]1C[C@@H](C1)NS(=O)(=O)CCCC#N)C1=C2C=CNC2=NC=N1
CHEMBL2152300; 0.702; O=C(CC#N)N1CCC[C@H](C1)N1C=NC2=C1C1=C(NC=C1)N=C2
CHEMBL3658866; 0.702; CC(C)N1CCC(C1)S(=O)(=O)C[C@H]1C[C@H](C1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL1504670; 0.699; COC1=CC=CC(=C1)N1CCN(CC1)C(=O)CCCCCNC1=C2C=CC=CC2=NC(=S)N1
CHEMBL3593766; 0.699; NC(=O)C1=CN=C2NC=CC2=C1N[C@@H]1CCCN(CC2=CC=CC=C2)C1
CHEMBL569861; 0.699; C[C@H]1CN(CCN1\\C(NC1=CC=CC(=C1)C#N)=N\\C#N)C1=C2C(C)=CNC2=NC=N1
CHEMBL4435444; 0.698; CC(C)(C)C1=CC=CC=C1NC(=O)NC1=CC=CC(=C1)C1CCCN(C1)C1=C2C=CNC2=NC=N1
CHEMBL3652282; 0.695; CN([C@H]1CC[C@H](CS(=O)(=O)N2CCCC(CN3CCCC3)C2)CC1)C1=C2C=CNC2=NC=N1
CHEMBL4228745; 0.693; COC1=CC=C(C=C1)S(=O)(=O)N1CC[C@H](C1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL3905486; 0.692; C1CCN(C1)C1=CC(=NC(=N1)N1CCCC1)N1CCNCC1
CHEMBL4092805; 0.692; CCS(=O)(=O)N[C@H]1C[C@H](C1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL4227709; 0.691; CN([C@@H]1CCN(C1)S(=O)(=O)C1=CC=C(F)C=C1)C1=C2C=CNC2=NC=N1
CHEMBL571261; 0.691; CC1=CNC2=NC=NC(N3CC4CC3CN4\\C(NC3=CC=CC(Br)=C3)=N\\C#N)=C12
CHEMBL3652381; 0.691; CN([C@H]1CC[C@H](CS(=O)(=O)N2CC(C2)C2=NC=CC=N2)CC1)C1=C2C=CNC2=NC=N1
CHEMBL3133894; 0.690; C=CC(=O)NC1=CC2=C(NC3CCCCC3)N=CN=C2C=C1
CHEMBL4059667; 0.689; CN([C@@H]1C[C@@H](C1)NS(=O)(=O)C1CC1)C1=C2C=CNC2=NC=N1
CHEMBL4069200; 0.688; FC1(F)CCN(CC1)[C@H]1CC[C@@H](CC1)NC1=C2C=C(C=CC2=NC=N1)C#N
CHEMBL3655088; 0.687; CN([C@@H]1C[C@@H](C1)NS(=O)(=O)[C@H]1C[C@](C)(CC#N)C1)C1=C2C=CNC2=NC=N1
CHEMBL380309; 0.686; O=C(NC1=CC=CC=C1)[C@H]1CC[C@H](N1)C(=O)N1CCC[C@H]1C#N
CHEMBL4225595; 0.686; O=S(=O)(N1CC[C@H](C1)NC1=C2C=CNC2=NC=N1)C1=CC(=CC=C1)C#N
CHEMBL4066404; 0.686; CCCCN(C)S(=O)(=O)C[C@H]1C[C@H](C1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL2425736; 0.685; BrC1=CC=CC(NC2=NC=NC3=CC=C(NCCCN4CCCCC4)C=C23)=C1
CHEMBL3593768; 0.683; NC(=O)C1=CN=C2NC=CC2=C1NC1CCN(CC1)C(=O)CC#N
CHEMBL4542554; 0.681; FC1=CC=CC=C1NC(=O)NC1=CC=CC(=C1)C1CCCN(C1)C1=C2C=CNC2=NC=N1
CHEMBL4276966; 0.681; CN([C@H]1CN(CC11CC1)S(=O)(=O)C1=CC=C(C=C1)[N+]([O-])=O)C1=C2C=CNC2=NC=N1
CHEMBL4279526; 0.680; CN([C@H]1CN(CC11CC1)S(=O)(=O)C1=CC=CC(=C1)[N+]([O-])=O)C1=C2C=CNC2=NC=N1
CHEMBL4093955; 0.680; CN(CC1CC1)S(=O)(=O)C[C@H]1C[C@H](C1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL195335; 0.677; O=C([C@@H]1C[C@@H](CN1)NC1=CC=CC=C1)N1CCC[C@H]1C#N
CHEMBL4066876; 0.676; CN([C@@H]1C[C@H](CS(=O)(=O)NCC2CC2)C1)C1=C2C=CNC2=NC=N1
CHEMBL570126; 0.675; C[C@H]1CN(CCN1\\C(NC1=CC=CC(Br)=C1)=N\\C#N)C1=C2C(C)=CNC2=NC=N1
CHEMBL1650447; 0.675; CN1C(=O)C=C(NC2CCCCNC2)N(CC2=CC=CC=C2C#N)C1=O
CHEMBL307773; 0.674; CC[C@@H]([C@@H](CC(C)C)C(=O)N[C@H](C(=O)NC1=CC=CC=N1)C(C)(C)C)N(O)C=O
CHEMBL570115; 0.674; C[C@H]1CN(CCN1\\C(NC1=CC=CC(=C1)C(C)(C)C)=N\\C#N)C1=C2C(C)=CNC2=NC=N1
CHEMBL4225902; 0.674; CN([C@@H]1CCN(C1)S(=O)(=O)C1=CC(C)=CC=C1)C1=C2C=CNC2=NC=N1
CHEMBL3655082; 0.673; CC(C)CS(=O)(=O)N[C@H]1C[C@H](C1)N(C)C1=C2C=CNC2=NC=N1
CHEMBL3704955; 0.672; C[C@H]1[C@@H](CCCN1C(=O)C1=CC=CC=C1N1N=CC=N1)NC1=CC=CC=N1
CHEMBL4436508; 0.672; O=C1CN(CCN1)C1=CC2=NC=CN=C2C(NC[C@H]2CCCNC2)=N1
